Id,BedroomAbvGr,BsmtFinSF1,BsmtFinSF2,BsmtFullBath,BsmtHalfBath,BsmtUnfSF,EnclosedPorch,Fireplaces,FirstFlrSF,FullBath,GarageArea,GarageCars,GarageYrBlt,GrLivArea,HalfBath,KitchenAbvGr,LotArea,LotFrontage,LowQualFinSF,MasVnrArea,MiscVal,MoSold,OpenPorchSF,PoolArea,ScreenPorch,SecondFlrSF,Threeseasonporch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,MSSubClass,MSZoning,Street,Alley,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,Foundation,Heating,GarageType,MiscFeature,SaleType,SaleCondition,ExterQual,ExterCond,BsmtQual,BsmtCond,HeatingQC,KitchenQual,FireplaceQu,GarageQual,GarageCond,PoolQC,LotShape,LandSlope,BsmtExposure,BsmtFinType1,BsmtFinType2,Functional,GarageFinish,PavedDrive,Utilities,CentralAir,Electrical,Fence,OverallQual,OverallCond
1096,3.0,24.0,0.0,0.0,0.0,1290.0,0.0,1.0,1314.0,2.0,440.0,2.0,2006.0,1314.0,0.0,1.0,9317.0,78.0,0.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,6.0,1314.0,0.0,2006.0,2006.0,2007.0,0.0,4.0,1.0,1.0,3.0,4.0,5.0,2.0,2.0,0.0,2.0,1.0,1.0,13.0,14.0,2.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,5.0,5.0,3.0,0.0,0.0,3.0,2.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,5.0,4.0
1097,3.0,0.0,0.0,0.0,0.0,684.0,115.0,0.0,773.0,1.0,0.0,0.0,1914.0,1355.0,1.0,1.0,6882.0,60.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,582.0,0.0,7.0,684.0,136.0,1914.0,2006.0,2007.0,6.0,5.0,1.0,1.0,3.0,4.0,9.0,2.0,2.0,0.0,5.0,1.0,1.0,14.0,15.0,2.0,2.0,1.0,6.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,6.0,6.0,7.0,1.0,2.0,0.0,1.0,5.0,4.0,5.0,6.0
1098,2.0,0.0,0.0,0.0,0.0,1074.0,137.0,0.0,1088.0,1.0,461.0,2.0,1987.0,1088.0,1.0,1.0,3696.0,0.0,0.0,0.0,0.0,10.0,74.0,0.0,0.0,0.0,0.0,5.0,1074.0,0.0,1986.0,1986.0,2007.0,11.0,4.0,1.0,1.0,3.0,4.0,22.0,2.0,2.0,4.0,2.0,1.0,1.0,6.0,6.0,2.0,1.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,6.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,7.0,4.0
1099,3.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,757.0,1.0,240.0,1.0,1936.0,1324.0,0.0,1.0,6000.0,50.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,567.0,0.0,6.0,672.0,0.0,1936.0,1950.0,2009.0,4.0,5.0,1.0,1.0,3.0,4.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,8.0,8.0,2.0,0.0,1.0,5.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,1.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,3.0,5.0
1100,3.0,704.0,0.0,0.0,0.0,567.0,0.0,1.0,1601.0,2.0,478.0,2.0,1978.0,1601.0,0.0,1.0,11880.0,82.0,0.0,206.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,1271.0,0.0,1978.0,1978.0,2009.0,0.0,4.0,1.0,1.0,3.0,4.0,14.0,6.0,2.0,0.0,2.0,1.0,1.0,10.0,11.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,4.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,0.0,0.0,3.0,0.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,6.0,4.0
1101,1.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,1.0,246.0,1.0,1930.0,438.0,0.0,1.0,8400.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,290.0,0.0,1920.0,1950.0,2009.0,1.0,4.0,1.0,1.0,0.0,4.0,18.0,2.0,2.0,0.0,2.0,1.0,1.0,14.0,15.0,2.0,1.0,1.0,5.0,1.0,9.0,4.0,3.0,4.0,4.0,0.0,4.0,1.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,5.0,6.0,7.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0
1102,3.0,412.0,287.0,0.0,0.0,251.0,0.0,0.0,950.0,1.0,280.0,1.0,1981.0,950.0,0.0,1.0,9758.0,61.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,950.0,0.0,1971.0,1971.0,2007.0,0.0,4.0,1.0,1.0,3.0,4.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,6.0,8.0,2.0,1.0,1.0,5.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,0.0,0.0,3.0,1.0,3.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,4.0,4.0
1103,2.0,588.0,0.0,0.0,0.0,422.0,0.0,0.0,1134.0,1.0,254.0,1.0,1960.0,1134.0,0.0,1.0,7000.0,70.0,0.0,45.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,6.0,1010.0,0.0,1960.0,2002.0,2007.0,0.0,4.0,1.0,1.0,3.0,4.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,14.0,15.0,1.0,1.0,1.0,1.0,1.0,9.0,3.0,3.0,4.0,4.0,4.0,0.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,5.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,3.0,4.0,6.0
1104,3.0,655.0,0.0,0.0,1.0,0.0,192.0,1.0,1194.0,1.0,539.0,2.0,1954.0,1194.0,0.0,1.0,8910.0,79.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,655.0,0.0,1959.0,1959.0,2006.0,0.0,4.0,1.0,1.0,3.0,0.0,12.0,2.0,2.0,0.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,0.0,4.0,1.0,5.0,5.0,3.0,3.0,0.0,2.0,0.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,5.0,5.0
1105,3.0,0.0,0.0,0.0,0.0,630.0,0.0,0.0,630.0,2.0,440.0,2.0,1970.0,1302.0,1.0,1.0,2016.0,24.0,0.0,304.0,0.0,4.0,0.0,0.0,0.0,672.0,0.0,6.0,630.0,0.0,1970.0,1970.0,2007.0,13.0,5.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,4.0,5.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,5.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,6.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,4.0,4.0
1106,3.0,1032.0,0.0,1.0,0.0,431.0,0.0,2.0,1500.0,2.0,712.0,2.0,1994.0,2622.0,1.0,1.0,12256.0,98.0,0.0,362.0,0.0,4.0,32.0,0.0,0.0,1122.0,0.0,9.0,1463.0,186.0,1994.0,1995.0,2010.0,5.0,4.0,1.0,1.0,3.0,0.0,15.0,2.0,2.0,0.0,5.0,1.0,1.0,6.0,6.0,1.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,0.0,4.0,0.0,2.0,5.0,5.0,5.0,3.0,0.0,0.0,0.0,2.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,7.0,4.0
1107,3.0,738.0,0.0,1.0,0.0,172.0,0.0,1.0,1442.0,2.0,719.0,2.0,1990.0,1442.0,0.0,1.0,10357.0,114.0,0.0,0.0,0.0,5.0,244.0,0.0,0.0,0.0,0.0,6.0,910.0,0.0,1990.0,1991.0,2007.0,0.0,4.0,1.0,1.0,3.0,0.0,20.0,1.0,2.0,0.0,2.0,3.0,1.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,5.0,5.0,5.0,3.0,0.0,0.0,2.0,2.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,6.0,4.0
1108,3.0,0.0,0.0,0.0,0.0,868.0,0.0,1.0,887.0,2.0,422.0,2.0,2006.0,2021.0,1.0,1.0,23257.0,168.0,0.0,0.0,0.0,9.0,100.0,0.0,0.0,1134.0,0.0,9.0,868.0,0.0,2006.0,2006.0,2006.0,5.0,4.0,1.0,1.0,1.0,1.0,8.0,2.0,2.0,0.0,5.0,1.0,1.0,13.0,14.0,2.0,2.0,1.0,3.0,1.0,6.0,5.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,5.0,5.0,3.0,2.0,0.0,3.0,6.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,6.0,4.0
1109,3.0,0.0,0.0,0.0,0.0,924.0,0.0,1.0,948.0,2.0,463.0,2.0,2000.0,1690.0,1.0,1.0,8063.0,0.0,0.0,0.0,0.0,11.0,48.0,0.0,0.0,742.0,0.0,7.0,924.0,100.0,2000.0,2000.0,2007.0,5.0,4.0,1.0,1.0,3.0,4.0,8.0,2.0,2.0,0.0,5.0,1.0,1.0,13.0,14.0,2.0,2.0,1.0,1.0,1.0,9.0,0.0,3.0,4.0,2.0,4.0,0.0,4.0,5.0,5.0,5.0,3.0,3.0,0.0,3.0,6.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,5.0,4.0
1110,3.0,1039.0,0.0,1.0,0.0,797.0,0.0,1.0,1836.0,2.0,862.0,3.0,2004.0,1836.0,0.0,1.0,11362.0,107.0,0.0,42.0,0.0,3.0,185.0,0.0,0.0,0.0,0.0,7.0,1836.0,125.0,2004.0,2005.0,2009.0,0.0,4.0,1.0,1.0,3.0,4.0,16.0,2.0,2.0,0.0,2.0,1.0,1.0,8.0,8.0,3.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,0.0,4.0,0.0,2.0,2.0,5.0,5.0,3.0,0.0,0.0,2.0,2.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,7.0,4.0
1111,3.0,219.0,0.0,1.0,0.0,554.0,0.0,1.0,773.0,2.0,431.0,2.0,1995.0,1658.0,1.0,1.0,8000.0,0.0,0.0,0.0,0.0,6.0,84.0,0.0,0.0,885.0,0.0,8.0,773.0,224.0,1995.0,1996.0,2008.0,5.0,4.0,1.0,1.0,3.0,4.0,8.0,2.0,2.0,0.0,5.0,1.0,1.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,5.0,5.0,5.0,3.0,3.0,0.0,3.0,2.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,5.0,4.0
1112,4.0,403.0,0.0,0.0,0.0,400.0,0.0,1.0,1098.0,2.0,483.0,2.0,1976.0,1964.0,1.0,1.0,10480.0,80.0,0.0,660.0,0.0,9.0,69.0,0.0,0.0,866.0,0.0,8.0,803.0,0.0,1976.0,1976.0,2008.0,5.0,4.0,1.0,1.0,3.0,4.0,14.0,2.0,2.0,0.0,5.0,3.0,1.0,10.0,11.0,1.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,3.0,3.0,0.0,3.0,0.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,6.0,5.0
1113,2.0,708.0,0.0,1.0,0.0,108.0,0.0,0.0,816.0,1.0,308.0,1.0,1957.0,816.0,0.0,1.0,7100.0,73.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,816.0,0.0,1957.0,1957.0,2006.0,0.0,4.0,1.0,1.0,3.0,0.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,15.0,16.0,2.0,1.0,1.0,5.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,0.0,0.0,3.0,2.0,6.0,7.0,3.0,2.0,0.0,1.0,0.0,4.0,4.0,6.0
1114,2.0,643.0,0.0,1.0,0.0,365.0,0.0,0.0,1008.0,1.0,240.0,1.0,1953.0,1008.0,0.0,1.0,8923.0,66.0,0.0,0.0,0.0,5.0,18.0,0.0,0.0,0.0,0.0,6.0,1008.0,0.0,1953.0,2006.0,2007.0,0.0,4.0,1.0,1.0,3.0,4.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,14.0,15.0,2.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,1.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,4.0,6.0
1115,2.0,415.0,0.0,0.0,0.0,418.0,0.0,0.0,833.0,1.0,326.0,1.0,1955.0,833.0,0.0,1.0,5400.0,90.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,833.0,0.0,1954.0,2000.0,2006.0,0.0,4.0,1.0,1.0,3.0,4.0,17.0,2.0,2.0,0.0,2.0,1.0,1.0,8.0,8.0,2.0,1.0,1.0,5.0,1.0,9.0,4.0,3.0,2.0,4.0,4.0,0.0,2.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,5.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,2.0,4.0,6.0
1116,3.0,1004.0,0.0,1.0,0.0,730.0,0.0,1.0,1734.0,2.0,928.0,3.0,2007.0,1734.0,0.0,1.0,12085.0,93.0,0.0,328.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,1734.0,0.0,2007.0,2007.0,2007.0,0.0,4.0,1.0,1.0,3.0,4.0,16.0,2.0,2.0,0.0,2.0,3.0,1.0,13.0,14.0,3.0,2.0,1.0,1.0,1.0,6.0,5.0,2.0,4.0,0.0,4.0,0.0,0.0,2.0,5.0,5.0,3.0,3.0,0.0,3.0,2.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,7.0,4.0
1117,3.0,353.0,0.0,1.0,0.0,55.0,0.0,1.0,779.0,2.0,527.0,2.0,2002.0,1419.0,1.0,1.0,7750.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,640.0,0.0,7.0,408.0,120.0,2002.0,2002.0,2009.0,8.0,4.0,1.0,1.0,3.0,4.0,8.0,2.0,2.0,0.0,7.0,3.0,1.0,13.0,14.0,2.0,2.0,1.0,3.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,5.0,5.0,5.0,3.0,3.0,0.0,3.0,2.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,7.0,4.0
1118,3.0,702.0,0.0,1.0,0.0,192.0,0.0,0.0,894.0,1.0,450.0,2.0,1967.0,894.0,0.0,1.0,9764.0,57.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,894.0,0.0,1967.0,2003.0,2008.0,0.0,4.0,1.0,1.0,3.0,2.0,19.0,1.0,2.0,0.0,2.0,1.0,1.0,13.0,14.0,2.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,0.0,2.0,3.0,5.0,5.0,3.0,0.0,0.0,3.0,1.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,4.0,6.0
1119,3.0,0.0,0.0,0.0,1.0,533.0,0.0,0.0,1021.0,1.0,300.0,1.0,1958.0,1601.0,0.0,1.0,13825.0,85.0,0.0,0.0,0.0,12.0,34.0,0.0,0.0,580.0,0.0,6.0,533.0,280.0,1958.0,1987.0,2008.0,8.0,4.0,1.0,1.0,3.0,4.0,19.0,2.0,2.0,0.0,7.0,1.0,1.0,8.0,8.0,2.0,1.0,1.0,3.0,1.0,9.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,6.0,6.0,3.0,2.0,2.0,0.0,1.0,5.0,4.0,4.0,5.0
1120,3.0,369.0,0.0,0.0,0.0,671.0,252.0,0.0,1040.0,1.0,286.0,1.0,1959.0,1040.0,0.0,1.0,7560.0,70.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,1040.0,140.0,1959.0,1959.0,2006.0,0.0,4.0,1.0,1.0,3.0,4.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,3.0,15.0,2.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,3.0,6.0,7.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,4.0
1121,2.0,0.0,0.0,0.0,0.0,1012.0,112.0,1.0,1012.0,1.0,308.0,1.0,1920.0,1012.0,0.0,1.0,8263.0,59.0,0.0,0.0,0.0,5.0,22.0,0.0,0.0,0.0,0.0,6.0,1012.0,0.0,1920.0,1950.0,2007.0,1.0,5.0,1.0,1.0,0.0,4.0,9.0,2.0,2.0,0.0,2.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,5.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,3.0,3.0,1.0,3.0,6.0,6.0,7.0,3.0,2.0,0.0,1.0,0.0,2.0,5.0,4.0
1122,3.0,24.0,0.0,0.0,0.0,1528.0,0.0,0.0,1552.0,2.0,782.0,3.0,2005.0,1552.0,0.0,1.0,10084.0,84.0,0.0,196.0,0.0,7.0,20.0,0.0,0.0,0.0,0.0,7.0,1552.0,144.0,2005.0,2006.0,2006.0,0.0,4.0,1.0,1.0,3.0,4.0,5.0,2.0,2.0,0.0,2.0,1.0,1.0,13.0,14.0,1.0,2.0,1.0,1.0,1.0,6.0,5.0,2.0,4.0,2.0,4.0,0.0,2.0,3.0,5.0,5.0,3.0,3.0,0.0,0.0,2.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,6.0,4.0
1123,3.0,0.0,0.0,0.0,0.0,672.0,0.0,0.0,960.0,1.0,288.0,1.0,1956.0,960.0,0.0,1.0,8926.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,160.0,0.0,0.0,5.0,672.0,64.0,1956.0,1956.0,2009.0,0.0,4.0,1.0,1.0,3.0,0.0,7.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,4.0,4.0,4.0,0.0,4.0,3.0,5.0,5.0,3.0,0.0,0.0,3.0,6.0,6.0,7.0,3.0,2.0,0.0,1.0,0.0,2.0,3.0,2.0
1124,2.0,0.0,0.0,0.0,1.0,698.0,0.0,0.0,698.0,1.0,0.0,0.0,1947.0,698.0,0.0,1.0,9405.0,50.0,0.0,0.0,0.0,6.0,200.0,0.0,0.0,0.0,0.0,4.0,698.0,0.0,1947.0,2008.0,2009.0,0.0,4.0,1.0,1.0,3.0,4.0,7.0,2.0,2.0,0.0,2.0,3.0,1.0,13.0,14.0,2.0,1.0,1.0,6.0,1.0,9.0,4.0,3.0,0.0,4.0,4.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,6.0,6.0,7.0,1.0,2.0,0.0,1.0,5.0,4.0,4.0,8.0
1125,3.0,0.0,0.0,0.0,0.0,384.0,0.0,1.0,812.0,2.0,392.0,2.0,1992.0,1482.0,1.0,1.0,9125.0,0.0,0.0,170.0,0.0,7.0,25.0,0.0,0.0,670.0,0.0,7.0,384.0,100.0,1992.0,1992.0,2007.0,8.0,4.0,1.0,1.0,3.0,4.0,8.0,2.0,2.0,0.0,7.0,1.0,1.0,6.0,6.0,1.0,2.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,2.0,4.0,2.0,2.0,5.0,5.0,5.0,3.0,0.0,0.0,3.0,6.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,6.0,4.0
1126,2.0,0.0,0.0,0.0,0.0,1005.0,0.0,1.0,1005.0,1.0,672.0,2.0,1977.0,1005.0,0.0,1.0,10434.0,60.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,1005.0,0.0,1955.0,1955.0,2009.0,0.0,4.0,1.0,1.0,3.0,4.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,10.0,11.0,2.0,1.0,1.0,5.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,5.0,1.0,1.0,3.0,3.0,0.0,3.0,6.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,3.0,4.0
1127,2.0,0.0,0.0,0.0,0.0,1373.0,0.0,1.0,1555.0,2.0,660.0,3.0,2007.0,1555.0,0.0,1.0,3684.0,53.0,0.0,130.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,7.0,1373.0,143.0,2007.0,2007.0,2009.0,11.0,4.0,1.0,1.0,3.0,4.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,13.0,14.0,1.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,5.0,5.0,5.0,3.0,3.0,0.0,3.0,6.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,6.0,4.0
1128,3.0,1300.0,0.0,1.0,0.0,230.0,0.0,1.0,1530.0,2.0,630.0,3.0,2004.0,1530.0,0.0,1.0,14572.0,182.0,0.0,0.0,0.0,11.0,36.0,0.0,0.0,0.0,0.0,7.0,1530.0,144.0,2004.0,2004.0,2007.0,0.0,4.0,1.0,1.0,3.0,0.0,8.0,2.0,2.0,0.0,2.0,3.0,1.0,13.0,14.0,2.0,2.0,1.0,1.0,1.0,9.0,3.0,2.0,4.0,2.0,4.0,0.0,2.0,2.0,5.0,5.0,3.0,2.0,0.0,0.0,2.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,6.0,4.0
1129,4.0,0.0,0.0,0.0,0.0,847.0,0.0,1.0,847.0,2.0,434.0,2.0,2004.0,1959.0,1.0,1.0,11796.0,59.0,0.0,0.0,0.0,7.0,48.0,0.0,0.0,1112.0,0.0,8.0,847.0,100.0,2004.0,2005.0,2007.0,5.0,4.0,1.0,1.0,3.0,4.0,8.0,2.0,2.0,0.0,5.0,1.0,1.0,13.0,14.0,2.0,2.0,1.0,3.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,2.0,5.0,5.0,3.0,0.0,0.0,0.0,6.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,6.0,4.0
1130,2.0,936.0,0.0,1.0,0.0,0.0,0.0,0.0,936.0,1.0,672.0,2.0,1980.0,936.0,0.0,1.0,7200.0,60.0,0.0,180.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,936.0,49.0,1980.0,1980.0,2007.0,10.0,5.0,1.0,0.0,3.0,4.0,17.0,2.0,2.0,2.0,6.0,1.0,1.0,8.0,8.0,1.0,1.0,1.0,5.0,1.0,9.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,1.0,2.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,4.0,4.0
1131,4.0,622.0,0.0,1.0,0.0,500.0,0.0,2.0,1328.0,2.0,576.0,2.0,1981.0,1981.0,0.0,1.0,7804.0,65.0,0.0,0.0,0.0,12.0,44.0,0.0,0.0,653.0,0.0,7.0,1122.0,431.0,1928.0,1950.0,2009.0,4.0,4.0,1.0,1.0,3.0,4.0,18.0,2.0,2.0,0.0,0.0,1.0,1.0,15.0,11.0,2.0,0.0,1.0,5.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,3.0,3.0,0.0,3.0,1.0,6.0,3.0,3.0,2.0,0.0,1.0,5.0,2.0,3.0,2.0
1132,3.0,212.0,0.0,0.0,0.0,762.0,0.0,0.0,974.0,1.0,0.0,0.0,1991.0,974.0,0.0,1.0,10712.0,63.0,0.0,0.0,0.0,9.0,28.0,0.0,0.0,0.0,0.0,5.0,974.0,0.0,1991.0,1992.0,2007.0,0.0,4.0,1.0,1.0,3.0,4.0,11.0,2.0,2.0,0.0,2.0,1.0,1.0,6.0,6.0,2.0,2.0,1.0,6.0,1.0,8.0,0.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0,6.0,7.0,1.0,2.0,0.0,1.0,5.0,2.0,4.0,4.0
1133,5.0,0.0,0.0,0.0,0.0,1008.0,0.0,0.0,1178.0,2.0,205.0,1.0,1930.0,2210.0,0.0,1.0,9900.0,90.0,0.0,0.0,0.0,5.0,48.0,0.0,0.0,1032.0,0.0,8.0,1008.0,0.0,1880.0,1950.0,2007.0,6.0,5.0,1.0,1.0,3.0,4.0,17.0,2.0,2.0,0.0,5.0,1.0,1.0,14.0,15.0,2.0,0.0,2.0,5.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,5.0,3.0,3.0,0.0,2.0,6.0,6.0,7.0,3.0,0.0,0.0,1.0,5.0,4.0,5.0,3.0
1134,3.0,584.0,0.0,0.0,0.0,544.0,0.0,1.0,1142.0,2.0,466.0,2.0,1995.0,2020.0,1.0,1.0,9828.0,80.0,0.0,0.0,0.0,6.0,155.0,0.0,0.0,878.0,0.0,8.0,1128.0,0.0,1995.0,1995.0,2009.0,5.0,4.0,1.0,1.0,3.0,4.0,20.0,2.0,2.0,0.0,5.0,1.0,1.0,13.0,14.0,2.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,5.0,5.0,5.0,3.0,0.0,0.0,3.0,2.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,7.0,4.0
1135,3.0,0.0,0.0,0.0,0.0,916.0,0.0,1.0,916.0,2.0,460.0,2.0,1997.0,1600.0,1.0,1.0,8773.0,57.0,0.0,0.0,0.0,8.0,38.0,0.0,0.0,684.0,0.0,7.0,916.0,100.0,1997.0,1997.0,2007.0,5.0,4.0,1.0,1.0,1.0,4.0,8.0,2.0,2.0,0.0,5.0,1.0,1.0,13.0,14.0,2.0,2.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,5.0,5.0,5.0,3.0,0.0,0.0,0.0,6.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,5.0,4.0
1136,2.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,986.0,1.0,180.0,1.0,1926.0,986.0,0.0,1.0,6180.0,60.0,0.0,0.0,0.0,5.0,128.0,0.0,0.0,0.0,0.0,5.0,960.0,0.0,1926.0,1950.0,2007.0,1.0,5.0,1.0,1.0,3.0,0.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,14.0,15.0,2.0,0.0,1.0,5.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,3.0,3.0,0.0,3.0,6.0,6.0,7.0,3.0,2.0,0.0,0.0,5.0,4.0,5.0,4.0
